"row","col","TRIAL_INSTANCE","trial","gen","block","ibk","resp","id","check","scres"
2,5,5,"loc_17","geno_17",1,5,3138,753,0,-0.564751618692086
2,6,5,"loc_17","geno_18",1,5,3457,754,0,-0.356242051724316
2,7,5,"loc_17","geno_19",1,5,3355,755,0,-1.5207731058108
2,8,5,"loc_17","geno_20",1,5,4176,756,1,-0.168905127519156
2,9,5,"loc_17","geno_21",1,6,3767,757,0,0.895853522852417
2,10,5,"loc_17","geno_22",1,6,3458,758,0,-0.842384252839289
2,11,5,"loc_17","geno_23",1,6,2552,759,0,-0.364004101365529
3,1,5,"loc_17","geno_17",2,1,3081,760,0,0.313130862129585
3,2,5,"loc_17","geno_12",2,1,3919,761,0,1.49378879987638
3,3,5,"loc_17","geno_22",2,1,3005,762,0,0.67949375770911
3,4,5,"loc_17","geno_05",2,1,3762,763,0,-1.33910989574964
3,5,5,"loc_17","geno_10",2,2,3188,764,0,-2.03877494104365
3,6,5,"loc_17","geno_16",2,2,3661,765,1,-0.49682185534783
3,7,5,"loc_17","geno_06",2,2,2867,766,0,-0.88550991100903
3,8,5,"loc_17","geno_04",2,2,3780,767,0,1.07300984745862
3,9,5,"loc_17","geno_18",2,3,3444,768,0,0.359827581118754
3,10,5,"loc_17","geno_21",2,3,3636,769,0,-0.65121613974988
3,11,5,"loc_17","geno_11",2,3,3146,770,1,0.703761267839733
3,12,5,"loc_17","geno_15",2,3,3409,771,0,-0.414364581157685
4,1,5,"loc_17","geno_23",2,4,2571,772,0,-0.776142060790167
4,2,5,"loc_17","geno_09",2,4,3229,773,0,-0.303608822642849
4,3,5,"loc_17","geno_07",2,4,3393,774,0,-1.55372028123363
4,4,5,"loc_17","geno_03",2,4,4310,775,0,1.7121775121463
4,5,5,"loc_17","geno_20",2,5,4336,776,1,1.13402718279818
4,6,5,"loc_17","geno_14",2,5,3244,777,0,0.32432916625877
4,7,5,"loc_17","geno_08",2,5,4163,778,0,1.71695679460733
4,8,5,"loc_17","geno_02",2,5,3097,779,1,-0.971206005960621
4,9,5,"loc_17","geno_01",2,6,3743,780,0,-0.220351569961255
4,10,5,"loc_17","geno_19",2,6,3617,781,0,1.39299052885555
4,12,5,"loc_17","geno_13",2,6,2588,782,0,-1.17475461045469
1,1,NA,"loc_18","geno_01",1,1,3900,783,0,1.17674720728855
1,2,NA,"loc_18","geno_02",1,1,2008,784,1,0.241521104880829
1,3,NA,"loc_18","geno_03",1,1,2375,785,0,-0.882102825632344
1,4,NA,"loc_18","geno_04",1,1,3258,786,0,-0.790201471832398
1,5,NA,"loc_18","geno_05",1,2,2208,787,0,-1.50529685359362
1,6,NA,"loc_18","geno_06",1,2,2025,788,0,0.570954366471775
1,7,NA,"loc_18","geno_07",1,2,2500,789,0,0.655060225822351
1,8,NA,"loc_18","geno_08",1,2,2950,790,0,-0.0194077500811438
1,9,NA,"loc_18","geno_09",1,3,2242,791,0,-0.438911056030873
1,10,NA,"loc_18","geno_10",1,3,2325,792,0,-1.51854908897836
1,11,NA,"loc_18","geno_11",1,3,2667,793,1,0.353386786795919
1,12,NA,"loc_18","geno_12",1,3,2958,794,0,0.243995445537214
2,1,NA,"loc_18","geno_13",1,4,2675,795,0,0.00970983277078111
2,2,NA,"loc_18","geno_14",1,4,2500,796,0,-0.0675229514799682
2,3,NA,"loc_18","geno_15",1,4,1833,797,0,0.394308260163297
2,4,NA,"loc_18","geno_16",1,4,2883,798,1,-1.12844895358425
2,5,NA,"loc_18","geno_17",1,5,3617,799,0,2.32753249762459
2,6,NA,"loc_18","geno_18",1,5,3608,800,0,0.798799558498452
2,7,NA,"loc_18","geno_19",1,5,2733,801,0,-1.64602769341695
2,8,NA,"loc_18","geno_20",1,5,2167,802,1,-0.125898147290321
2,9,NA,"loc_18","geno_21",1,6,3508,803,0,0.799121308443805
2,10,NA,"loc_18","geno_22",1,6,3003,804,0,0.262939883615618
2,11,NA,"loc_18","geno_23",1,6,2742,805,0,0.315278106806845
3,1,NA,"loc_18","geno_17",2,1,2892,806,0,-1.91588440061634
3,2,NA,"loc_18","geno_12",2,1,2958,807,0,0.00977437636735767
3,3,NA,"loc_18","geno_22",2,1,3025,808,0,-0.00147518891617513
3,4,NA,"loc_18","geno_05",2,1,2500,809,0,1.00368244170782
3,5,NA,"loc_18","geno_10",2,2,3100,810,0,1.33529772727189
3,6,NA,"loc_18","geno_16",2,2,3408,811,1,1.33875917461197
3,7,NA,"loc_18","geno_06",2,2,1667,812,0,-1.44434500095852
3,8,NA,"loc_18","geno_04",2,2,3692,813,0,1.5121918127459
3,9,NA,"loc_18","geno_18",2,3,3383,814,0,-0.288599873243559
3,10,NA,"loc_18","geno_21",2,3,3600,815,0,-0.131754062236769
3,11,NA,"loc_18","geno_11",2,3,2667,816,1,-0.419815424911757
3,12,NA,"loc_18","geno_15",2,3,1750,817,0,-1.20729090482289
4,1,NA,"loc_18","geno_23",2,4,2567,818,0,-0.321690499310588
4,2,NA,"loc_18","geno_09",2,4,2317,819,0,0.0341052808594052
4,3,NA,"loc_18","geno_07",2,4,2495,820,0,-0.837242718765913
4,4,NA,"loc_18","geno_03",2,4,2792,821,0,0.717006552657579
4,5,NA,"loc_18","geno_20",2,5,2408,822,1,-0.436939662426086
4,6,NA,"loc_18","geno_14",2,5,2767,823,0,-0.12321766014291
4,7,NA,"loc_18","geno_08",2,5,2908,824,0,0.241943633171213
4,8,NA,"loc_18","geno_02",2,5,2008,825,1,-0.960894662765862
4,9,NA,"loc_18","geno_01",2,6,3900,826,0,-0.125411127925225
4,10,NA,"loc_18","geno_19",2,6,3392,827,0,1.92450391930707
4,12,NA,"loc_18","geno_13",2,6,2758,828,0,0.0349250722942939
1,1,NA,"loc_19","geno_01",1,1,9778,829,0,-1.02069780792773
1,2,NA,"loc_19","geno_02",1,1,8629,830,1,-0.346796864624751
1,3,NA,"loc_19","geno_03",1,1,9185,831,0,0.893769032453587
1,4,NA,"loc_19","geno_04",1,1,7814,832,0,-0.324617357186324
1,5,NA,"loc_19","geno_05",1,2,9203,833,0,-2.66418736578877
1,6,NA,"loc_19","geno_06",1,2,10295,834,0,0.700684649016392
1,7,NA,"loc_19","geno_07",1,2,8710,835,0,0.533762438938982
1,8,NA,"loc_19","geno_08",1,2,9047,836,0,-0.555027235151195
1,9,NA,"loc_19","geno_09",1,3,9973,837,0,0.4851165423919
1,10,NA,"loc_19","geno_10",1,3,10175,838,0,0.68081349629325
1,11,NA,"loc_19","geno_11",1,3,9985,839,1,1.55156778219234
1,12,NA,"loc_19","geno_12",1,3,9923,840,0,1.26993538961462
2,1,NA,"loc_19","geno_13",1,4,8438,841,0,0.341631099390471
2,2,NA,"loc_19","geno_14",1,4,9124,842,0,-0.518943782206716
2,3,NA,"loc_19","geno_15",1,4,9560,843,0,-0.603563278801421
2,4,NA,"loc_19","geno_16",1,4,9860,844,1,1.16968962531359
2,5,NA,"loc_19","geno_17",1,5,9195,845,0,-0.0815438235561215
2,6,NA,"loc_19","geno_18",1,5,9161,846,0,-0.501602909798609
2,7,NA,"loc_19","geno_19",1,5,9073,847,0,-0.112451422285757
2,8,NA,"loc_19","geno_20",1,5,8998,848,1,0.923328585340636
2,9,NA,"loc_19","geno_21",1,6,8580,849,0,-0.769841486412157
2,10,NA,"loc_19","geno_22",1,6,8285,850,0,-0.659553731035423
2,11,NA,"loc_19","geno_23",1,6,9396,851,0,-0.391471668364813
3,1,NA,"loc_19","geno_17",2,1,8795,852,0,0.059435700679466
3,2,NA,"loc_19","geno_12",2,1,9023,853,0,-0.844021452400332
3,3,NA,"loc_19","geno_22",2,1,7960,854,0,-0.180336059602078
3,4,NA,"loc_19","geno_05",2,1,NA,855,0,3.24944088410889
3,5,NA,"loc_19","geno_10",2,2,9625,856,0,0.145322145368898
3,6,NA,"loc_19","geno_16",2,2,8995,857,1,-0.786420997404401
3,7,NA,"loc_19","geno_06",2,2,9763,858,0,0.246361850755385
3,8,NA,"loc_19","geno_04",2,2,7214,859,0,-1.08561044219099
3,9,NA,"loc_19","geno_18",2,3,8961,860,0,0.541355906013724
3,10,NA,"loc_19","geno_21",2,3,8378,861,0,0.264094383768474
3,11,NA,"loc_19","geno_11",2,3,8960,862,1,-1.1261222400143
3,12,NA,"loc_19","geno_15",2,3,9503,863,0,1.08430927728725
4,1,NA,"loc_19","geno_23",2,4,9196,864,0,0.651487566997199
4,2,NA,"loc_19","geno_09",2,4,9473,865,0,0.175119498627192
4,3,NA,"loc_19","geno_07",2,4,7893,866,0,-1.20587736921602
4,4,NA,"loc_19","geno_03",2,4,8300,867,0,-1.15254106244504
4,5,NA,"loc_19","geno_20",2,5,8055,868,1,-1.38455469819023
4,6,NA,"loc_19","geno_14",2,5,8924,869,0,0.524017391649757
4,7,NA,"loc_19","geno_08",2,5,8847,870,0,0.487930215165701
4,8,NA,"loc_19","geno_02",2,5,8229,871,1,-0.205814458815966
4,9,NA,"loc_19","geno_01",2,6,9978,872,0,1.82621365502012
4,10,NA,"loc_19","geno_19",2,6,8660,873,0,-0.0300976622891753
4,12,NA,"loc_19","geno_13",2,6,7653,874,0,-1.2536919924581
1,1,NA,"loc_20","geno_01",1,1,3296,875,0,0.215968718201353
1,2,NA,"loc_20","geno_02",1,1,3743,876,1,1.10968216906338
1,3,NA,"loc_20","geno_03",1,1,3310,877,0,0.40702618948574
1,4,NA,"loc_20","geno_04",1,1,3089,878,0,-0.600348098444626
1,5,NA,"loc_20","geno_05",1,2,3147,879,0,0.0963707569347821
1,6,NA,"loc_20","geno_06",1,2,3209,880,0,0.100696650053658
1,7,NA,"loc_20","geno_07",1,2,3256,881,0,-0.144744692915193
1,8,NA,"loc_20","geno_08",1,2,4120,882,0,1.77269083058811
1,9,NA,"loc_20","geno_09",1,3,3766,883,0,0.865997406100563
1,10,NA,"loc_20","geno_10",1,3,2306,884,0,-1.57905717542574
1,11,NA,"loc_20","geno_11",1,3,3515,885,1,0.488607656719768
1,12,NA,"loc_20","geno_12",1,3,2515,886,0,-1.11989221742036
2,1,NA,"loc_20","geno_13",1,4,2404,887,0,-1.25626944250708
2,2,NA,"loc_20","geno_14",1,4,3139,888,0,0.210630090222447
2,3,NA,"loc_20","geno_15",1,4,3321,889,0,0.218708697417595
2,4,NA,"loc_20","geno_16",1,4,2463,890,1,-0.755246204148896
2,5,NA,"loc_20","geno_17",1,5,2185,891,0,-1.29268138403359
2,6,NA,"loc_20","geno_18",1,5,3194,892,0,0.527436693384979
2,7,NA,"loc_20","geno_19",1,5,2812,893,0,0.0167655945434234
2,8,NA,"loc_20","geno_20",1,5,3276,894,1,0.300333298622136
2,9,NA,"loc_20","geno_21",1,6,3237,895,0,1.27745821968021
2,10,NA,"loc_20","geno_22",1,6,1986,896,0,-1.50595023498824
2,11,NA,"loc_20","geno_23",1,6,3137,897,0,0.665778523701317
3,1,NA,"loc_20","geno_17",2,1,2914,898,0,-0.0208645979687846
3,2,NA,"loc_20","geno_12",2,1,2615,899,0,-0.598206934267017
3,3,NA,"loc_20","geno_22",2,1,2541,900,0,-0.649502439204283
3,4,NA,"loc_20","geno_05",2,1,2600,901,0,-0.914764948507237
3,5,NA,"loc_20","geno_10",2,2,2745,902,0,-0.254241316075874
3,6,NA,"loc_20","geno_16",2,2,2915,903,1,-0.14666947186837
3,7,NA,"loc_20","geno_06",2,2,2851,904,0,-0.462677320157532
3,8,NA,"loc_20","geno_04",2,2,3886,905,0,1.57261730090193
3,9,NA,"loc_20","geno_18",2,3,3201,906,0,0.0695787958489954
3,10,NA,"loc_20","geno_21",2,3,1753,907,0,-2.74552694545375
3,11,NA,"loc_20","geno_11",2,3,3285,908,1,0.22847932452961
3,12,NA,"loc_20","geno_15",2,3,4405,909,0,2.33553513456396
4,1,NA,"loc_20","geno_23",2,4,2392,910,0,-0.965773019932935
4,2,NA,"loc_20","geno_09",2,4,3272,911,0,0.584790824640683
4,3,NA,"loc_20","geno_07",2,4,3329,912,0,0.929940708113117
4,4,NA,"loc_20","geno_03",2,4,2355,913,0,-0.979491497768768
4,5,NA,"loc_20","geno_20",2,5,3777,914,1,1.62577839885538
4,6,NA,"loc_20","geno_14",2,5,3398,915,0,0.961761104703691
4,7,NA,"loc_20","geno_08",2,5,2786,916,0,-0.518579045861898
4,8,NA,"loc_20","geno_02",2,5,2645,917,1,-0.617782621185849
4,9,NA,"loc_20","geno_01",2,6,2712,918,0,-0.282296227694632
4,10,NA,"loc_20","geno_19",2,6,2449,919,0,-0.708227862979186
4,12,NA,"loc_20","geno_13",2,6,3525,920,0,1.54055568242923
1,1,16,"loc_21","geno_01",1,1,4103,921,0,0.811276264514332
1,2,16,"loc_21","geno_02",1,1,2755,922,1,-0.603439201526668
1,3,16,"loc_21","geno_03",1,1,3897,923,0,0.129076802112438
1,4,16,"loc_21","geno_04",1,1,2280,924,0,-1.83790456031986
1,5,16,"loc_21","geno_05",1,2,3794,925,0,0.520649700279821
1,6,16,"loc_21","geno_06",1,2,4151,926,0,2.03102242570563
1,7,16,"loc_21","geno_07",1,2,3797,927,0,1.25798324054912
1,8,16,"loc_21","geno_08",1,2,3590,928,0,-1.31507722598959
1,9,16,"loc_21","geno_09",1,3,3266,929,0,-0.321796517360213
1,10,16,"loc_21","geno_10",1,3,4057,930,0,0.468731628127386
1,11,16,"loc_21","geno_11",1,3,3378,931,1,-0.472582177466463
1,12,16,"loc_21","geno_12",1,3,2979,932,0,0.0503240419788844
2,1,16,"loc_21","geno_13",1,4,3295,933,0,0.326825673929603
2,2,16,"loc_21","geno_14",1,4,3041,934,0,-0.818109180409582
2,3,16,"loc_21","geno_15",1,4,4076,935,0,2.05259622732476
2,4,16,"loc_21","geno_16",1,4,2961,936,1,-0.9913500301987
2,5,16,"loc_21","geno_17",1,5,3517,937,0,0.145189280167935
2,6,16,"loc_21","geno_18",1,5,4029,938,0,1.78663871361546
2,7,16,"loc_21","geno_19",1,5,3488,939,0,0.593440279620302
2,8,16,"loc_21","geno_20",1,5,2045,940,1,-2.30677345971969
2,9,16,"loc_21","geno_21",1,6,3210,941,0,-1.05695983357344
2,10,16,"loc_21","geno_22",1,6,2728,942,0,-0.21174136089076
2,11,16,"loc_21","geno_23",1,6,2768,943,0,-0.385503141312431
3,1,16,"loc_21","geno_17",2,1,3791,944,0,0.513725000317971
3,2,16,"loc_21","geno_12",2,1,2161,945,0,-1.49422395458294
3,3,16,"loc_21","geno_22",2,1,3105,946,0,0.0662770475341473
3,4,16,"loc_21","geno_05",2,1,3148,947,0,-0.318336519939752
3,5,16,"loc_21","geno_10",2,2,3023,948,0,-0.0633561391697853
3,6,16,"loc_21","geno_16",2,2,3636,949,1,1.11023158210622
3,7,16,"loc_21","geno_06",2,2,2549,950,0,-1.28106638736214
3,8,16,"loc_21","geno_04",2,2,2855,951,0,-0.312830711184443
3,9,16,"loc_21","geno_18",2,3,4020,952,0,0.450811569271493
3,10,16,"loc_21","geno_21",2,3,3846,953,0,1.38218144432773
3,11,16,"loc_21","geno_11",2,3,3206,954,1,0.36359347204317
3,12,16,"loc_21","geno_15",2,3,2963,955,0,-1.32023886327046
4,1,16,"loc_21","geno_23",2,4,2671,956,0,-0.375852493630572
4,2,16,"loc_21","geno_09",2,4,3081,957,0,-0.523548315908314
4,3,16,"loc_21","geno_07",2,4,3109,958,0,-0.91509547531748
4,4,16,"loc_21","geno_03",2,4,3725,959,0,0.676417315284556
4,5,16,"loc_21","geno_20",2,5,3139,960,1,1.2433409604975
4,6,16,"loc_21","geno_14",2,5,3146,961,0,1.07684842152047
4,7,16,"loc_21","geno_08",2,5,4152,962,0,1.54915321264663
4,8,16,"loc_21","geno_02",2,5,2028,963,1,-0.927290744450477
4,9,16,"loc_21","geno_01",2,6,3546,964,0,-0.350460568353219
4,10,16,"loc_21","geno_19",2,6,2615,965,0,-0.869770145988034
4,12,16,"loc_21","geno_13",2,6,3732,966,0,0.266706694996715
